mssv,namBD,TotNghiep,Label
088767b5xpvaibaexe+y5cb/5gt3mazxw0jdh9ya,1,True,TreHan
c7ba6541xpvaibaexe+y5cb/5gt3mog0za01mbop,1,True,TreHan
e69e5181xpvaibaexe+y5cb/5gt3mfjmq2+4vhk0,2013,True,DungHan
b5e88caexpvaibaexe/xbblewrhgqfjbmw/hcyqy,1,False,TreHan
dac3737axpvaibaexe/xbblewrhgqz1rzdrlzrgy,1,False,TreHan
1dcaca12xpvaibaexe/xbblewrhgqqzvuxc3bpo+,1,True,TreHan
6ebfac96xpvaibaexe/xbblewrhgqxino9yzvs2d,1,False,TreHan
26e98335xpvaibaexe/xbblewrhgqtjizublclnr,2013,False,TreHan
6bb4fbf8xpvaibaexe/xbblewrhgqyrcodpvca+j,2013,True,DungHan
ae2b75f4xpvaibaexe/xbblewrhgqe2t9zswhs9t,1,False,TreHan
90db40ebxpvaibaexe8vekuw4elehq65j34d9pks,2013,True,DungHan
b9e5d259xpvaibaexe8vekuw4elehsnoqnbpmwk3,2013,True,DungHan
a438e310xpvaibaexe8vekuw4elehh5jz8xkd+ce,2013,True,DungHan
08bca73bxpvaibaexe8vekuw4elehgghny+jjnac,1,True,TreHan
fa58d615xpvaibaexe8vekuw4elehntjfpts9z5b,1,True,TreHan
c57e7f21xpvaibaexe8vekuw4elehuwmmx7vpi8o,1,True,TreHan
35f93ffdxpvaibaexe8vekuw4elehgt/a68316w4,1,True,TreHan
2c352cf8xpvaibaexe/lh6v1xxtkjd0eyi88h1ic,2013,False,TreHan
280c7ea5xpvaibaexe/lh6v1xxtkjqpup8q5f4wx,2013,False,TreHan
589a68cfxpvaibaexe/lh6v1xxtkjfulqjqqhbfu,1,False,TreHan
30f6c945xpvaibaexe/lh6v1xxtkjvd20kccxwaq,2013,True,DungHan
1feca093xpvaibaexe/lh6v1xxtkjdfji/k7qsbq,2013,False,TreHan
1369cc1cxpvaibaexe/lh6v1xxtkjbwci0v6qdc2,2013,True,DungHan
a1be3e99xpvaibaexe/lh6v1xxtkjbwwcn952swn,1,True,TreHan
ae2c4867xpvaibaexe/lh6v1xxtkjdykiejxsiho,1,True,TreHan
6a867095xpvaibaexe/lh6v1xxtkjcum1sd4phve,1,False,TreHan
a98aef88xpvaibaexe+9gfx9awrorieyel1r5beu,1,True,TreHan
3b334337xpvaibaexe+9gfx9awrorphzn84kn1g3,1,True,TreHan
1ec3bc0cxpvaibaexe+9gfx9awrorlotor3gi/sx,2013,False,TreHan
86251376xpvaibaexe+9gfx9awrorib/av3vncgb,2013,True,DungHan
5fdef832xpvaibaexe+9gfx9awrori6dojkzvzh+,1,False,TreHan
ddc68e16xpvaibaexe+9gfx9awrorbh+f6djt3hh,2013,False,TreHan
12bd5a01xpvaibaexe+9gfx9awrorajrjb9cgwii,2013,False,TreHan
57c7c955xpvaibaexe+9gfx9awrorjfzpb5xmzka,2013,True,DungHan
cfc99863xpvaibaexe+9gfx9awrorcvdw61ievzx,1,False,TreHan
c580dbb4xpvaibaexe+/ekvxk98kbcy+rl3c2lzc,2013,True,DungHan
a23c1291xpvaibaexe+/ekvxk98kbb+vmyyy03py,2013,False,TreHan
b895244cxpvaibaexe+/ekvxk98kbb4zxfewdxq3,1,True,TreHan
f39354efxpvaibaexe+/ekvxk98kbwxgswf1tfgi,2013,True,DungHan
72c3c3a0xpvaibaexe+/ekvxk98kbxqcwclyl444,2013,False,TreHan
a2233613xpvaibaexe+/ekvxk98kbs5ipe6z9qpe,2013,True,DungHan
cf209e4fxpvaibaexe+/ekvxk98kbblh+jmugkhh,1,True,TreHan
25af24e3xpvaibaexe+/ekvxk98kbwsdx1ochstz,1,False,TreHan
64f6b4d8xpvaibaexe+/ekvxk98kbcfighn+0lkj,2013,True,DungHan
4a04a81cxpvaibaexe9jdlha4z2ghd8uogvrverq,2013,False,TreHan
291a2f59xpvaibaexe9jdlha4z2ghni7amxroxt7,2013,False,TreHan
f498e5fexpvaibaexe9jdlha4z2ghbzxhsr8pr1r,1,False,TreHan
329b4dbfxpvaibaexe9jdlha4z2ghekrdkz3k2n4,1,False,TreHan
c63071c5xpvaibaexe9jdlha4z2ghbvva1gnfpuj,2013,True,DungHan
57203f91xpvaibaexe9jdlha4z2ghfhvj5vtrj7d,2013,True,DungHan
d42204faxpvaibaexe9jdlha4z2ghkwe3jwl7+ut,1,False,TreHan
0113b184xpvaibaexe+tfgedwynnvzzmdvygpoeh,2013,True,DungHan
f9e9630bxpvaibaexe+tfgedwynnvbm0yd8wu+qt,1,True,TreHan
29430069xpvaibaexe+tfgedwynnvuaz/itejr3k,2013,True,DungHan
ea3ad08bxpvaibaexe+tfgedwynnvupq6k65n1ls,2013,True,DungHan
2c379b39xpvaibaexe+tfgedwynnvsctblvukxpt,1,True,TreHan
d63a2d2cxpvaibaexe+tfgedwynnvsfhjhorvtcf,1,False,TreHan
861c639fxpvaibaexe+tfgedwynnvaxz22c6n1hy,2013,True,DungHan
e92c604fxpvaibaexe+tfgedwynnvuq2ahxw4uwh,1,True,TreHan
9d61c40expvaibaexe+tfgedwynnvtf7bjna2l5v,2013,True,DungHan
1818b089xpvaibaexe8s1xx8dwm0qokaqzoivisb,1,True,TreHan
45674dccxpvaibaexe8s1xx8dwm0qiq9m9msgcc6,2013,False,TreHan
9a1233bexpvaibaexe8s1xx8dwm0qqi6+gsmgfzk,1,True,TreHan
da2b43cdxpvaibaexe8s1xx8dwm0qrclpfmwg+uv,1,False,TreHan
b07b894bxpvaibaexe8s1xx8dwm0quj3pkfhhyhd,2013,True,DungHan
a1fd63b1xpvaibaexe8s1xx8dwm0qunol2/gjkw1,2013,True,DungHan
efa92570xpvaibaexe8s1xx8dwm0qh0whqapbjbq,1,True,TreHan
b75b1276xpvaibaexe8s1xx8dwm0qgwhpxoezbeb,2013,False,TreHan
8e49f159xpvaibaexe/ykn5ysyyl7hv6xlbu67/v,1,True,TreHan
faf32539xpvaibaexe/ykn5ysyyl7frl7g1sqgry,1,True,TreHan
a9999220xpvaibaexe/ykn5ysyyl7kvgzinl3pue,2013,True,DungHan
20137a69xpvaibaexe/ykn5ysyyl7or5uzoy1bph,1,True,TreHan
b2816b7bxpvaibaexe/ykn5ysyyl7ms3vlfpnru+,1,False,TreHan
3e0d6147xpvaibaexe/ykn5ysyyl7h1dbphtpzoc,1,True,TreHan
2eb0db7dxpvaibaexe/ykn5ysyyl7ouyfbhvghqt,2013,False,TreHan
ab4d8f99xpvaibaexe/ykn5ysyyl7ejerjajk5l+,2013,True,DungHan
ca877136xpvaibaexe8ydgsbcmjqa45mdxmtwxgh,2013,True,DungHan
a6066fb1xpvaibaexe8ydgsbcmjqawclop/9aodk,1,True,TreHan
c1bb7059xpvaibaexe8ydgsbcmjqa7/xeotxcjt3,2013,False,TreHan
b03c3105xpvaibaexe8ydgsbcmjqa9xgwyzibyql,2013,True,DungHan
9a84bbe7xpvaibaexe8ydgsbcmjqa6hvcbpa5sda,1,False,TreHan
18de832cxpvaibaexe8ydgsbcmjqa68idjt23bz1,1,True,TreHan
09d81761xpvaibaexe8ydgsbcmjqa/3yay3pxzop,2013,False,TreHan
9d53300dxpvaibaexe8ydgsbcmjqa2j6bqsrs7xs,2013,True,DungHan
48fc82a9xpvaibaexe/zhdidegqctpngd2seaeic,2013,False,TreHan
be78dae0xpvaibaexe/zhdidegqctousgjsnns/s,2013,True,DungHan
e670c383xpvaibaexe/zhdidegqctilqaraqk+wv,1,False,TreHan
7c10ac8fxpvaibaexe/zhdidegqcttat2i2tddln,2013,False,TreHan
54be00a9xpvaibaexe/zhdidegqctolkoahgtip9,2013,False,TreHan
f3be1521xpvaibaexe/zhdidegqctql+r9xhexiq,1,True,TreHan
fe47542bxpvaibaexe/zhdidegqctsubpstlconh,2013,True,DungHan
7c8d22ebxpvaibaexe/zhdidegqctmo2ddaannf3,1,True,TreHan
bc4d7362xpvaibaexe/zhdidegqcttuojqwtyjvx,2013,True,DungHan
7888971axpvaibaexe9fiasoce50dakq2mqwekvh,1,False,TreHan
514fd131xpvaibaexe9fiasoce50do+lfazinhdy,1,True,TreHan
85100785xpvaibaexe9fiasoce50do/iakolpo0o,1,True,TreHan
313a0c3expvaibaexe9fiasoce50dk2qcrsedi/o,1,True,TreHan
07ae5c96xpvaibaexe9fiasoce50dnjrow8ku1h9,1,True,TreHan
b5985aa6xpvaibaexe9fiasoce50dca1cwsmxnua,1,False,TreHan
11366e6axpvaibaexe9fiasoce50dp/aqdawx2sk,2013,False,TreHan
e5486db1xpvaibaexe9fiasoce50df0tf/essmjm,2013,True,DungHan
de1c24a0xpvaibaexe8wd3qnvg2b/zhfx1sm89m4,1,True,TreHan
8270e1a1xpvaibaexe8wd3qnvg2b/bk87zihfke3,2013,True,DungHan
8be31df9xpvaibaexe8wd3qnvg2b/cokjn6hzn9r,2013,True,DungHan
3669079dxpvaibaexe8wd3qnvg2b/xo6z5vgibam,2013,True,DungHan
dec271bcxpvaibaexe8wd3qnvg2b/xsmishc1tc+,2013,False,TreHan
6f056d09xpvaibaexe8wd3qnvg2b/t+8k+bg8w0+,1,True,TreHan
646e04cfxpvaibaexe8wd3qnvg2b/wkynpmg9hco,2013,True,DungHan
72e11cdfxpvaibaexe/uh+ehskmsjrsxxlwsvjlu,1,True,TreHan
f8f31d23xpvaibaexe/uh+ehskmsjerjiy7xbtl6,1,True,TreHan
6b09280bxpvaibaexe/uh+ehskmsjbirdfrd3vpi,2013,True,DungHan
19fcf965xpvaibaexe/uh+ehskmsjs7xqgfrcn58,2013,True,DungHan
bb1a9ef5xpvaibaexe/uh+ehskmsjqysgck5fhrj,2013,True,DungHan
4532d5b1xpvaibaexe/uh+ehskmsjww5yhwi0u5p,1,True,TreHan
a51d3e41xpvaibaexe/uh+ehskmsjcnvclj+jkao,2013,False,TreHan
6d4e58b0xpvaibaexe/uh+ehskmsjzvcnpxnoa+g,2013,False,TreHan
21e9c326xpvaibaexe/uh+ehskmsjbvan71flxmc,1,True,TreHan
4519669fxpvaibaexe/uh+ehskmsjbkx7ngvlc1q,2013,True,DungHan
8fcb6801xpvaibaexe+suupvsau/o7xjtk59mvnf,1,True,TreHan
de4fb5edxpvaibaexe+suupvsau/o6wqrbxtr/gb,2013,True,DungHan
191ff8fbxpvaibaexe+suupvsau/oyndijn7o2q7,1,False,TreHan
dc3809c1xpvaibaexe+suupvsau/oxffadj7qiwv,2013,False,TreHan
1fd78e1axpvaibaexe+suupvsau/ow72fke6z3mz,1,True,TreHan
f203bbc3xpvaibaexe+suupvsau/o/+zl0cv+o+k,1,True,TreHan
e2132617xpvaibaexe+suupvsau/o3rskmykrb0i,1,False,TreHan
a02d332expvaibaexe+suupvsau/o2imqkml5uy5,2013,False,TreHan
b9080b55xpvaibaexe+suupvsau/o8tqjy01eqyx,2013,True,DungHan
00bce333xpvaibaexe9upvu5dvuc9h+k5waa2xcn,2013,True,DungHan
5fdf1690xpvaibaexe9upvu5dvuc9qbgp7u5a1u3,1,False,TreHan
711fa2afxpvaibaexe9upvu5dvuc9kwcjjs/go5v,1,True,TreHan
f0f2f362xpvaibaexe9upvu5dvuc9vpgmw+2yswe,1,True,TreHan
96967470xpvaibaexe9upvu5dvuc9vy0bll+ov+g,1,True,TreHan
89b3fc1fxpvaibaexe9upvu5dvuc9qume8nu+pab,2013,False,TreHan
36bc8a31xpvaibaexe9upvu5dvuc9htmusg2h0wc,1,True,TreHan
aa033fc4xpvaibaexe9upvu5dvuc9i0prnw+7l6w,1,False,TreHan
e8640346xpvaibaexe9upvu5dvuc9ra/e48ubedi,1,False,TreHan
7537f548xpvaibaexe9upvu5dvuc9p8ojugmk9rc,2013,True,DungHan
2d49ac3cxpvaibaexe8cym7b6gx+tjct0zgg9nlj,2013,True,DungHan
80cfdda2xpvaibaexe8cym7b6gx+th2nyjf4gepx,2013,False,TreHan
39d76a4expvaibaexe8cym7b6gx+tt/q64zsox/+,1,False,TreHan
6007fc40xpvaibaexe8cym7b6gx+thcg2j9urbhw,2013,False,TreHan
87c0c5b0xpvaibaexe8cym7b6gx+tvmzl5+34nck,2013,True,DungHan
0dddfab4xpvaibaexe8cym7b6gx+toqm9g2af3fk,1,False,TreHan
46fe5b50xpvaibaexe8cym7b6gx+trrv2ndqd5t0,1,True,TreHan
debd93e5xpvaibaexe8cym7b6gx+tuduatkqozzw,2013,False,TreHan
48d92f82xpvaibaexe8cym7b6gx+tqsl9buo6vgi,2013,True,DungHan
b324aa62xpvaibaexe9h45nafhfkynjpwcuzzmdr,2013,True,DungHan
082ca1bdxpvaibaexe9h45nafhfkygxejbiywnsm,2013,True,DungHan
fb027ac4xpvaibaexe9h45nafhfkykjc3pvc6xzn,2013,True,DungHan
025639c4xpvaibaexe9h45nafhfkyhebg5cfnlvj,1,False,TreHan
cce416ddxpvaibaexe9h45nafhfkyik2s+wu/p25,1,True,TreHan
791cf17bxpvaibaexe9h45nafhfkylghedi2lhy1,2013,True,DungHan
441a8f18xpvaibaexe9h45nafhfkyu2deqgra5oc,2013,True,DungHan
87631fe0xpvaibaexe9h45nafhfkyou0t6i4znmt,1,False,TreHan
5c5b33ccxpvaibaexe9h45nafhfkyqqse6ojtu2d,2013,True,DungHan
8f360909xpvaibaexe9h45nafhfkyhgzbwaawcy0,2013,False,TreHan
dafce097xpvaibaexe+z7kfnhylttksb/kdm5tuz,2013,True,DungHan
5666eaf4xpvaibaexe+z7kfnhylttjali+sh+dpo,2013,False,TreHan
e4c82e05xpvaibaexe+z7kfnhyltth352mo+oik+,1,False,TreHan
f5d3066axpvaibaexe+z7kfnhylttkycmifpwrek,1,True,TreHan
5bfe5dd9xpvaibaexe+z7kfnhylttphgqo2rqyej,1,True,TreHan
3a1c5583xpvaibaexe/x/wixypgyavef9801q2hn,1,True,TreHan
80546bd2xpvaibaexe/x/wixypgyaiyd1xgfjhu3,2013,False,TreHan
63d15452xpvaibaexe/x/wixypgyap8isojndrt3,2013,True,DungHan
1ae2e583xpvaibaexe/x/wixypgyavap4qdisuoz,2013,False,TreHan
3a182da7xpvaibaexe/x/wixypgyaksbqupyggrm,2013,False,TreHan
af12ad92xpvaibaexe/x/wixypgyaoocmigpndia,1,False,TreHan
d909979expvaibaexe9aucnq7/14ag8bgpx7zshb,2013,False,TreHan
9a105ef9xpvaibaexe9aucnq7/14ahde9pheoxri,2013,True,DungHan
78b2ec5bxpvaibaexe9aucnq7/14anpk5av8eask,2013,True,DungHan
eb088421xpvaibaexe9aucnq7/14amv4g9ksrfjr,2013,True,DungHan
9c9d7b29xpvaibaexe9aucnq7/14aosz4ivyo2l6,2013,True,DungHan
0ea4c432xpvaibaexe9aucnq7/14aa6pbregymcr,2013,False,TreHan
1f7628f8xpvaibaexe9aucnq7/14aoyjtugyani7,1,True,TreHan
920c35d4xpvaibaexe9/su+qlcydmuufi2r5aeyr,2013,True,DungHan
271545d2xpvaibaexe9/su+qlcydmqx5lratm4zu,1,True,TreHan
ce1cc768xpvaibaexe9/su+qlcydmo6fuov6lufj,2013,False,TreHan
8a2910eaxpvaibaexe9/su+qlcydmvhvky1urihh,1,True,TreHan
721c35ddxpvaibaexe9/su+qlcydmstsmqp/etxa,1,True,TreHan
535ee7d3xpvaibaexe9/su+qlcydmqv4b2iju0yp,2013,True,DungHan
9048dd88xpvaibaexe9/su+qlcydmq7jh7e5n9gx,2013,True,DungHan
d3cf8a69xpvaibaexe9/su+qlcydmsexwfkodzkh,2013,True,DungHan
eaea332cxpvaibaexe9/su+qlcydmtk7pvalwmdm,1,False,TreHan
578a7225xpvaibaexe8hvnm4ihlelutcwtynaofi,2013,True,DungHan
0ba51321xpvaibaexe8hvnm4ihlelro3iaahdoa6,1,False,TreHan
ec3c87c3xpvaibaexe8hvnm4ihlelaulgdayulj6,1,True,TreHan
67e56faaxpvaibaexe8hvnm4ihlelrsldi7jggdp,2013,False,TreHan
34e1582fxpvaibaexe8hvnm4ihlelz0esxtqidlw,2013,False,TreHan
e7f76892xpvaibaexe8hvnm4ihleluukyau9nqys,1,False,TreHan
e0d198edxpvaibaexe8hvnm4ihlelsvri7vk4veu,1,False,TreHan
e7307f9dxpvaibaexe8hvnm4ihleltpvg7dx3j9g,2013,False,TreHan
1f900c98xpvaibaexe/bn5cqsu92wfoxpcmtu1cx,1,True,TreHan
782f4d5expvaibaexe/bn5cqsu92wf+l+2eyy/lh,2013,True,DungHan
55b2c91axpvaibaexe/bn5cqsu92wvyl6ie3drnz,2013,False,TreHan
7f8e6556xpvaibaexe/bn5cqsu92ww9hsgwhnu8h,2013,True,DungHan
abaa6224xpvaibaexe/bn5cqsu92wenvqensra2a,2013,True,DungHan
307d02bbxpvaibaexe/bn5cqsu92wypwynspa8z8,1,True,TreHan
f9d4ade3xpvaibaexe/bn5cqsu92wdvhrucea56c,1,True,TreHan
682c32e0xpvaibaexe/bn5cqsu92wx0dcikdud8d,2013,False,TreHan
a51f3de3xpvaibaexe/xn8kzjn44cqkin5uaq1yd,1,False,TreHan
dc999d0expvaibaexe/xn8kzjn44cbt+u3pr4o9i,1,True,TreHan
7a6522adxpvaibaexe/xn8kzjn44ccxm/9jdq7yd,1,True,TreHan
cf7eec79xpvaibaexe/xn8kzjn44cfz96n8o9j1l,1,False,TreHan
5ac84a81xpvaibaexe/xn8kzjn44ct98eprk2xr+,2013,False,TreHan
ddb9e00cxpvaibaexe/xn8kzjn44cdzndzzd5biq,2013,True,DungHan
8772f0baxpvaibaexe/xn8kzjn44ctsizlprihmr,2013,True,DungHan
c5653867xpvaibaexe8wlx2/dthdavgnfazhddba,2013,True,DungHan
0b532f25xpvaibaexe8wlx2/dthdal8ihf2g7vfy,1,True,TreHan
99325c17xpvaibaexe8wlx2/dthdaux2r9ibwf/q,2013,True,DungHan
acb0c79fxpvaibaexe8wlx2/dthdajvvypnwgv3z,2013,False,TreHan
1d20ed25xpvaibaexe8wlx2/dthdaqwopv1dttl1,2013,False,TreHan
7dc76130xpvaibaexe9e+kue/nflislmsat5iod+,2013,True,DungHan
37e9895dxpvaibaexe9e+kue/nfliak6/ymitssi,1,False,TreHan
7dec2e25xpvaibaexe9e+kue/nfliv3r9zrnfek+,2013,False,TreHan
b7a4bfebxpvaibaexe9e+kue/nfliz33muv8ypen,1,True,TreHan
33a535c8xpvaibaexe9e+kue/nfliwy7m6t8xklq,2013,True,DungHan
b981e9e5xpvaibaexe9e+kue/nflid9nvxqobgkv,2013,True,DungHan
ad4bcba9xpvaibaexe9e+kue/nfliwlkrmyzh3gu,1,False,TreHan
1da0751expvaibaexe+y4ivhjp8sxoecwfmevnwg,1,False,TreHan
412f9f1axpvaibaexe+y4ivhjp8sxlamcnq6fjwh,1,False,TreHan
85749327xpvaibaexe+y4ivhjp8sxkp1bwna7tq7,1,False,TreHan
29026b5fxpvaibaexe+y4ivhjp8sxrc1fkz69ukd,2013,True,DungHan
d96d5b08xpvaibaexe+y4ivhjp8sxknznga0iclh,1,True,TreHan
fe452984xpvaibaexe+y4ivhjp8sxoyjnurmraf2,1,True,TreHan
929fe9b5xpvaibaexe+y4ivhjp8sxnph/35y1toa,1,True,TreHan
3878c29expvaibaexe+y4ivhjp8sxjqufnsdyubf,1,True,TreHan
1030a271xpvaibaexe/7sxkigc7f55u1tfrbvqkh,2013,False,TreHan
59f1b1f6xpvaibaexe/7sxkigc7f59hetoifbzsv,1,True,TreHan
7172da6axpvaibaexe/7sxkigc7f5wmwnthruye0,2013,True,DungHan
b537a376xpvaibaexe/7sxkigc7f5/wijwcjrv6/,1,True,TreHan
4f405b4cxpvaibaexe/7sxkigc7f5+csjr/5yxnw,2013,False,TreHan
a2ce0ed3xpvaibaexe/7sxkigc7f54exmsxgxstu,2013,True,DungHan
e23e02e0xpvaibaexe/7sxkigc7f53b3wpqdgffe,1,True,TreHan
f0c15c4cxpvaibaexe/7sxkigc7f5yqxlj4ltyh9,2013,True,DungHan
6414f481xpvaibaexe/7sxkigc7f53kmbmgfvhcx,1,False,TreHan
2cd84f03xpvaibaexe/yxikgsgy0sqvjgoumocub,1,True,TreHan
54d69ffdxpvaibaexe/yxikgsgy0sifts6rwcamw,2013,False,TreHan
c168db77xpvaibaexe/yxikgsgy0sok5ilvb8bxk,2013,False,TreHan
ed8b6fdaxpvaibaexe/yxikgsgy0sshzgk4jnu7q,2013,False,TreHan
d0fe4969xpvaibaexe/yxikgsgy0slcmj5ekt6ki,2013,True,DungHan
e58bfa64xpvaibaexe/yxikgsgy0srr6cc9xjpml,1,False,TreHan
7daa3a24xpvaibaexe/yxikgsgy0sgl7cqhts8nm,2013,False,TreHan
270990b2xpvaibaexe/yxikgsgy0ssilt09wgo+h,2013,True,DungHan
ed5a19e5xpvaibaexe/yxikgsgy0sj0ltvqxzl31,1,True,TreHan
88b5a902xpvaibaexe+sfu1lch9y338xbmicvpbj,1,True,TreHan
d76bab82xpvaibaexe+sfu1lch9y38iopnn1vz72,2013,True,DungHan
134b0e11xpvaibaexe+sfu1lch9y3wqzt5giecfn,2013,True,DungHan
bef82d76xpvaibaexe+sfu1lch9y35hnl8rbs6er,1,False,TreHan
ad5f09c2xpvaibaexe+sfu1lch9y3wy+pst0mdf9,1,False,TreHan
f4a91dbbxpvaibaexe+sfu1lch9y3z7zlcd2co7v,1,False,TreHan
06c6aad0xpvaibaexe+sfu1lch9y3zgrymrp1zmy,2013,True,DungHan
74c4aa33xpvaibaexe+sfu1lch9y32xbak18rvcl,2013,False,TreHan
ef14b804xpvaibaexe+sfu1lch9y3xwta18hz849,2013,True,DungHan
803ef892xpvaibaexe+sfu1lch9y3ynwe+gw9f93,1,False,TreHan
8c62c740xpvaibaexe+llvbxzunmjjqo+ywvkzjw,2013,False,TreHan
088350c2xpvaibaexe+llvbxzunmjhb3bf9tcyq/,2013,False,TreHan
80e552e4xpvaibaexe+llvbxzunmjkfwh0ij28ry,1,True,TreHan
670817fexpvaibaexe+llvbxzunmjkkt4kdkwwgm,1,True,TreHan
1f285928xpvaibaexe+llvbxzunmji/arkmjtjs5,1,True,TreHan
586f0a4cxpvaibaexe+llvbxzunmjl51ntie4ve7,1,False,TreHan
6cda0ed7xpvaibaexe+bhzka9xggxss4bhzshgje,2013,True,DungHan
b7c41ebexpvaibaexe+bhzka9xggxtrdrxbwesl+,2013,False,TreHan
ac1d5cb1xpvaibaexe+bhzka9xggxbbgkpwysdh1,2013,True,DungHan
edd0f071xpvaibaexe+bhzka9xggxceipjldozcd,2013,True,DungHan
2f1a883fxpvaibaexe+bhzka9xggxzbgp7e/yjsd,1,True,TreHan
2e9367b1xpvaibaexe+bhzka9xggxankzyzsxqct,1,False,TreHan
7d0210b1xpvaibaexe+bhzka9xggxfsr6ojo/es3,1,True,TreHan
40e6b6e5xpvaibaexe+bhzka9xggxrjzafhtnzbm,1,False,TreHan
3f25f0f3xpvaibaexe+fmxcqgvribinzvn1zcwdg,1,True,TreHan
2f29cc38xpvaibaexe+fmxcqgvribakqe1pu/1fv,1,False,TreHan
0b468fe1xpvaibaexe+fmxcqgvribl7shgq1fhjv,1,True,TreHan
5c414ddbxpvaibaexe+fmxcqgvribfniuqud9qfs,2013,False,TreHan
00046394xpvaibaexe+fmxcqgvribect4ymjhsfd,1,True,TreHan
ebc8a649xpvaibaexe+fmxcqgvribibosp1tokmg,2013,True,DungHan
869c382dxpvaibaexe+6mn9fow2mqqya+xnxt/o1,1,False,TreHan
94d1d345xpvaibaexe+6mn9fow2mqzpamjnrfo2o,2013,False,TreHan
bad275edxpvaibaexe+6mn9fow2mqadhvo5k6fiq,2013,False,TreHan
7901d3a9xpvaibaexe+6mn9fow2mqyemruxxbnss,1,False,TreHan
12cbcf73xpvaibaexe+6mn9fow2mqri6oeyjzoyh,1,True,TreHan
1a02c0e5xpvaibaexe+6mn9fow2mqwsztpzhdj4y,2013,False,TreHan
07604f47xpvaibaexe+6mn9fow2mqqgwnvqnrjxt,1,True,TreHan
ffe9e452xpvaibaexe+6mn9fow2mqxtx1lmtf9+d,2013,True,DungHan
d367637expvaibaexe+6mn9fow2mqypk/ixwmawa,1,False,TreHan
8faa301expvaibaexe/+pcsgi7ykecbf3wqdfal2,1,False,TreHan
d164ad41xpvaibaexe/+pcsgi7ykergju4dhmegp,1,False,TreHan
06bfa130xpvaibaexe/+pcsgi7ykesntp5em9h+w,1,True,TreHan
6dccea04xpvaibaexe/+pcsgi7yketfztd9kdzr/,2013,False,TreHan
536c59c2xpvaibaexe/+pcsgi7ykee6trdusckew,1,False,TreHan
8fad154expvaibaexe/+pcsgi7ykeblbcdoorbeg,1,False,TreHan
4707347expvaibaexe/+pcsgi7ykecozai0yiuvx,2013,False,TreHan
a9928b90xpvaibaexe/+pcsgi7ykethdhkcrgsaj,2013,True,DungHan
712a8c08xpvaibaexe8ooyk4mkugmhqpu9hwabud,1,True,TreHan
5907f3fbxpvaibaexe8ooyk4mkugmfud0afmtiv2,1,True,TreHan
702d2cf3xpvaibaexe8ooyk4mkugma64z/ilp3mb,2013,True,DungHan
055bc8b6xpvaibaexe8ooyk4mkugmetvnaf/k5xo,1,True,TreHan
2f247262xpvaibaexe8ooyk4mkugmhi9xjh/zg8m,1,True,TreHan
68e760bfxpvaibaexe8ooyk4mkugmptfj8yrjfyr,2013,True,DungHan
3e8beba4xpvaibaexe8ooyk4mkugmlmvinj02p9c,1,False,TreHan
2684acc5xpvaibaexe8ooyk4mkugmhaqcszijiab,1,True,TreHan
c6d87955xpvaibaexe8ooyk4mkugmc0eomkx8npl,1,False,TreHan
78c9ea49xpvaibaexe+vl6q6thz0nhalerxc2ara,2013,True,DungHan
9164bffexpvaibaexe+vl6q6thz0nrh0bwm08swh,2013,False,TreHan
72cea909xpvaibaexe+vl6q6thz0nkwlvg2q6x2d,1,True,TreHan
2228c44bxpvaibaexe+vl6q6thz0npzhb2a6uthq,2013,True,DungHan
dee53b1axpvaibaexe+vl6q6thz0nu5juvpb1ljh,2013,True,DungHan
2601f969xpvaibaexe+vl6q6thz0noruqsvd9kwl,2013,False,TreHan
8066facdxpvaibaexe+vl6q6thz0nqmsvhcr8wd5,1,True,TreHan
9b2f7cecxpvaibaexe+udhzq6i3zltsu/1rpx7b3,2013,False,TreHan
44cc1f28xpvaibaexe+udhzq6i3zlsroqmrw2di+,2013,False,TreHan
8dc6eba8xpvaibaexe+udhzq6i3zlfwewslt5/e/,1,True,TreHan
501d7b8dxpvaibaexe+udhzq6i3zletyswamfzzs,2013,False,TreHan
320b887axpvaibaexe+udhzq6i3zlfdlefbioubf,2013,True,DungHan
4ac9f9e4xpvaibaexe+udhzq6i3zlqssbhpvojtf,2013,True,DungHan
2ce33a2expvaibaexe+udhzq6i3zlr6f2c3js/1u,2013,True,DungHan
e1f9f646xpvaibaexe+udhzq6i3zlt1fbp9yp5cr,2013,False,TreHan
fe7e4cc2xpvaibaexe8wmpkqnq7j6ih9r01kvehg,1,False,TreHan
4de94f90xpvaibaexe8wmpkqnq7j6hmlgtdas6rl,1,True,TreHan
639ecee5xpvaibaexe8wmpkqnq7j6i/wuwdle4gg,2013,False,TreHan
89e25558xpvaibaexe8wmpkqnq7j6pdxtmemivtw,2013,False,TreHan
5688ef7bxpvaibaexe8wmpkqnq7j6n3au2dj/ayn,2013,True,DungHan
53bd35b7xpvaibaexe8wmpkqnq7j6bmkjsrjnkqb,1,False,TreHan
b07db2d5xpvaibaexe8wmpkqnq7j6pel0jgtud9x,2013,True,DungHan
e40be770xpvaibaexe8wmpkqnq7j6fcncaxunf2i,1,False,TreHan
6668d44axpvaibaexe99goti/hwjhanr/t567sdc,2013,True,DungHan
073017b5xpvaibaexe99goti/hwjhbpv+zjnjoly,1,True,TreHan
8768f8c6xpvaibaexe99goti/hwjhbjqytwwcc2q,2013,False,TreHan
