mssv,tinhtrang,hocky,namhoc
a4eeb45expvaibaexe+wmtnhlfgiwjn3iuw7uj8e,2.0,1.0,2019.0
faf32539xpvaibaexe/ykn5ysyyl7frl7g1sqgry,2.0,1.0,2019.0
5fdf1690xpvaibaexe9upvu5dvuc9qbgp7u5a1u3,2.0,1.0,2019.0
52e66659xpvaibaexe/7sxkigc7f5zukr2wlnro3,2.0,1.0,2019.0
9de3aa6dxpvaibaexe+nmgqbvgcjj/cdb85eyxzc,2.0,1.0,2019.0
212ea0c7xpvaibaexe/hpk/kof6+1xwaghqk4dxd,2.0,1.0,2019.0
f16c2981xpvaibaexe/69hwwh+jd2ryq9sz2v0vv,2.0,1.0,2019.0
9be47b34xpvaibaexe9o/luqxb5f/6afro+crdqd,2.0,1.0,2019.0
85c8607cxpvaibaexe8yaj+xvjgna1buewnfqcxs,2.0,1.0,2019.0
2c312957xpvaibaexe9ibrrljjo8db8uugbkonxn,2.0,1.0,2019.0
4ecefd2cxpvaibaexe/cg9419ghlezty2raoffcb,2.0,1.0,2019.0
11e643c4xpvaibaexe/kgoyncaeawwgxfi6ug1w9,2.0,1.0,2019.0
61ab9dbfxpvaibaexe88tz7nl7l/gh/oscliywa4,2.0,1.0,2019.0
48e98811xpvaibaexe8aeuw13ud6kncxg0zovguq,2.0,1.0,2019.0
3ca2f06bxpvaibaexe9kkddkot5ifu++oq526gxi,2.0,1.0,2019.0
6db0b474xpvaibaexe/iikjq57vd71dphyb61wzm,2.0,1.0,2019.0
ba4389b9xpvaibaexe9g2n4phuxisp3mmheky7pw,2.0,1.0,2019.0
5e9e3248xpvaibaexe/upr0e3tetqvsl7hoq6zdz,2.0,1.0,2019.0
af9c2664xpvaibaexe+r7f7xcvfwzp6oibsblnep,2.0,1.0,2019.0
461f878cxpvaibaexe88g96lr9q/hunpesl1mp7v,2.0,1.0,2019.0
9fbbfedaxpvaibaexe9uaaz/yedhvdiavlasfm3n,2.0,1.0,2019.0
30a07547xpvaibaexe+n07p56kwx2o4b+boxfwzb,2.0,1.0,2019.0
cb548a33xpvaibaexe+t+pdylenbrh/msoum7hbm,2.0,1.0,2019.0
7f620e6axpvaibaexe+nnqrni1k9jgdo38ucjdck,2.0,1.0,2019.0
ed4944dbxpvaibaexe8cswcdak/puotzsbpturcq,2.0,1.0,2019.0
23257a45xpvaibaexe+nyyotv4fwdx/iqta3kp4p,2.0,1.0,2019.0
675617c3xpvaibaexe9rbqr8nwnz2ffm+aneidyx,2.0,1.0,2019.0
8b274f66xpvaibaexe+tsa7t7uslj3r6xgtundy+,2.0,1.0,2019.0
b317054cxpvaibaexe9u/k5zyzontxrphi21glyl,2.0,1.0,2019.0
62f3c56expvaibaexe/jkysbfnj8il4sue5mdkrl,2.0,1.0,2019.0
a475a43cxpvaibaexe9ajzoptpw4tdauvze0de+y,2.0,1.0,2019.0
d80820a1xpvaibaexe/5sy0p9d9+ellbx9nl4u4e,2.0,1.0,2019.0
a02c92d9xpvaibaexe/9n4rxgupayasjiqcbplh1,2.0,1.0,2019.0
a08bee86xpvaibaexe86krjhgvaiwwfzwh/khx/e,2.0,1.0,2019.0
dbadf75bxpvaibaexe9veo8epkbtmellydnzt2vc,2.0,1.0,2019.0
994229f1xpvaibaexe+vdsoayozpw5ncjkffdg3h,2.0,1.0,2019.0
365d3d30xpvaibaexe/iikjq57vd77nxbcqskaza,2.0,1.0,2019.0
700d21e6xpvaibaexe8zlanlnvs12ycpqiqj+osj,2.0,1.0,2019.0
77c65ab4xpvaibaexe9kwpgoh3zhl17zuy0xehsc,2.0,1.0,2019.0
0dd35b47xpvaibaexe80b1fr0fh/jjiagw7ybf/0,2.0,1.0,2019.0
f529c0c9xpvaibaexe893im2le1o8pde4tc7dtpb,2.0,1.0,2019.0
41ef8a63xpvaibaexe92cdogj+qa/farc4ew+qld,2.0,1.0,2019.0
e00aa33axpvaibaexe8dbqman7rghkcteegzoxti,2.0,1.0,2019.0
38ff2e95xpvaibaexe8nrxrma741ryuxhwkla2pd,2.0,1.0,2019.0
004e12b9xpvaibaexe81r7krch0uc0uxbtobw4bg,2.0,1.0,2019.0
f24ecb8dxpvaibaexe8qh9frndk+msp8dv3pw7sx,2.0,1.0,2019.0
516d8a44xpvaibaexe9tvobyld1inuk2lqp0t6u7,2.0,1.0,2019.0
56bd6434xpvaibaexe/a4dmmdlc8uel9for+tsgj,2.0,1.0,2019.0
ebcb2badxpvaibaexe/jzh6zxmav+tw7vjtwjehj,2.0,1.0,2019.0
fb74090dxpvaibaexe+wcrilhv+1xzjtx3sqkomm,2.0,1.0,2019.0
3cdc8985xpvaibaexe9pmc4shtguoxm26tiameen,2.0,1.0,2019.0
b680af1dxpvaibaexe+nyyotv4fwdqksciquoc7k,2.0,1.0,2019.0
f11612b0xpvaibaexe+q0e3qgugbpa4wlgtwpbdq,2.0,1.0,2019.0
a748c662xpvaibaexe8zn2kkhdlfutrvtj+5qexp,2.0,1.0,2019.0
a2db45e4xpvaibaexe8x8s8fn/vyplh74rimkw6s,2.0,1.0,2019.0
0726ec2dxpvaibaexe+xnxoqfiz3jb11oeq9fi4w,2.0,1.0,2019.0
953c6a47xpvaibaexe+5aeinm7he3ulh7djd90x8,2.0,1.0,2019.0
31f0b8c9xpvaibaexe91kmicrkek2m3zgfkalqog,2.0,1.0,2019.0
7407d08dxpvaibaexe+nqszrbbpdt+s094rsynjl,2.0,1.0,2019.0
06eedb7dxpvaibaexe8e6yzsppyfofvroccqyyax,2.0,1.0,2019.0
a184b613xpvaibaexe/fv9q7dzquwsmrqujobf38,2.0,1.0,2019.0
893a5314xpvaibaexe/yd5khqdzvkbpe+nw2oklv,2.0,1.0,2019.0
d6f8d120xpvaibaexe8jwcgah0ijmlzkieul7fu5,2.0,1.0,2019.0
8d203797xpvaibaexe99j2p15eeb0yisfspp6gj3,2.0,1.0,2019.0
3855ee8bxpvaibaexe+ltcxpm838vada+3errwgn,2.0,1.0,2019.0
1f7afd75xpvaibaexe/m6k07u0dn90tlf1pbsg6z,2.0,1.0,2019.0
a555843fxpvaibaexe88uewilvalgcdn3pfv7eck,2.0,1.0,2019.0
256caf61xpvaibaexe8e8tjxhgrqkesxlp7p0zfv,2.0,1.0,2019.0
1a91cfb7xpvaibaexe8ammuwimhl4vkjmteloalt,2.0,1.0,2019.0
2d42c943xpvaibaexe/nexuu8f5chyjquuvkad5q,2.0,1.0,2019.0
6006632fxpvaibaexe+cd2dfyrnot1rv5j9hctja,2.0,1.0,2019.0
372b8b67xpvaibaexe9veo8epkbtmdulbupb9mjv,2.0,1.0,2019.0
80dc25adxpvaibaexe9djwuq+cta8tj0gcpyeakf,2.0,1.0,2019.0
5dd5f416xpvaibaexe/nv6pz4rt50kwnvsbchl0f,2.0,1.0,2019.0
aa8a2ad8xpvaibaexe+om5b1z5bskcjje/p0spdy,2.0,1.0,2019.0
4ae72dd0xpvaibaexe+srle9jud3pmflatlv6pew,2.0,1.0,2019.0
3607336expvaibaexe9cps/fvpb+n/goeits3atm,2.0,1.0,2019.0
d0c629c0xpvaibaexe+fpsoag5leteota8x7ndoh,2.0,1.0,2019.0
604b4afbxpvaibaexe9yxj3+ew7oha3vqqsxu/wt,2.0,1.0,2019.0
94280f25xpvaibaexe+chxm5chw4wohfi8ubq4u0,2.0,1.0,2019.0
f321ebc0xpvaibaexe+bugeegvnb4dpkt8wacpjm,2.0,1.0,2019.0
2ee8eacbxpvaibaexe/pqrwcrbkwougyngbfx+gp,2.0,1.0,2019.0
ea5b909fxpvaibaexe+7p4ts0/ikvwigtv30jvpe,2.0,1.0,2019.0
3f6464f9xpvaibaexe8pd25orrs+bfhejhqjnxid,2.0,1.0,2019.0
35e827ffxpvaibaexe8pno0mp3gnikepskfzprj1,2.0,1.0,2019.0
2f9bdb24xpvaibaexe9n6m+kqhqu8vtdztaucjid,2.0,1.0,2019.0
ba4e4ff3xpvaibaexe/pxwjbnzlssghuklm+sw0s,2.0,1.0,2019.0
0da45914xpvaibaexe9jj0deqozv6ayszxybjmsh,2.0,1.0,2019.0
c922e427xpvaibaexe8x/uxhabbog1vshovqrwyr,2.0,1.0,2019.0
f9aa5d76xpvaibaexe+yfpgaagvtefhiruwukm0x,2.0,1.0,2019.0
96cf712cxpvaibaexe+r7f7xcvfwzlotxvg9upk1,2.0,1.0,2019.0
407973b4xpvaibaexe/utqptjbxfvu/qwkce2s5w,2.0,1.0,2019.0
19e0ee8fxpvaibaexe97wmuqtyuv7djordmkvxkl,2.0,1.0,2019.0
1db17a69xpvaibaexe/qwjvabg0+vft70jogninj,2.0,1.0,2019.0
854baca2xpvaibaexe/mfnbyxh05b03wvm7utjgr,2.0,1.0,2019.0
8b6b6b01xpvaibaexe9puzayruocky5siobrpyev,2.0,1.0,2019.0
d544aa69xpvaibaexe8d+xul7f/qxat4q32alrfb,2.0,1.0,2019.0
0aead120xpvaibaexe/ep1mhrppbrfeptm7vkf8g,2.0,1.0,2019.0
7f1cf6c5xpvaibaexe9dy3g0pb8xofot2yaylqvy,2.0,1.0,2019.0
bdff4c67xpvaibaexe8kujneatws84fcamkfvsuy,2.0,1.0,2019.0
2c2d5c8axpvaibaexe/cezixfrxnldnzsugnuqeb,2.0,1.0,2019.0
2a74f88bxpvaibaexe8n5o9ryaxum/skftagmfhd,2.0,1.0,2019.0
d55d78afxpvaibaexe88en6dqqetsto+tfcporrm,2.0,1.0,2019.0
4163fd3dxpvaibaexe8oni/il9mi2xaed5gm1oha,2.0,1.0,2019.0
26d13f40xpvaibaexe9mpq5whbyspjjnjvfeomj6,2.0,1.0,2019.0
5f67cf31xpvaibaexe+gzqv7yqrybshqfvzkjiub,2.0,1.0,2019.0
5bd9c85expvaibaexe92hfjddfybwxozyf9bciqb,2.0,1.0,2019.0
03723a75xpvaibaexe85hklgqajy3tsw8foyj83/,2.0,1.0,2019.0
a4da8d82xpvaibaexe85hklgqajy3al/0bm3uqty,2.0,1.0,2019.0
ed65a12fxpvaibaexe/v63kviwwako6bbk/9qg4a,2.0,1.0,2019.0
5620cb58xpvaibaexe8gdasstpmlxj1joeliu63e,2.0,1.0,2019.0
47d5bafexpvaibaexe8dld2hmzmh+qr0jkqnbecf,2.0,1.0,2019.0
74374c5bxpvaibaexe+nnqrni1k9jmk0ywiq/nck,2.0,1.0,2019.0
23205dfaxpvaibaexe90e3nxw1nyaqj090ndri+u,2.0,1.0,2019.0
0d5bf6d5xpvaibaexe/z9l7tmg5te0xmbudlwwhb,2.0,1.0,2019.0
72af62a1xpvaibaexe+1qnc7laco/fusp6/gndcd,2.0,1.0,2019.0
07ef3044xpvaibaexe+nncqpvbk9mcggqoiook60,2.0,1.0,2019.0
a8236254xpvaibaexe92hfjddfybw2a7pndqjuyc,2.0,1.0,2019.0
4ef61d4expvaibaexe9a8avg2xms/zkwcfbkntpz,2.0,1.0,2019.0
bd75364fxpvaibaexe+v5svysgrzwpqvmocfsp3a,2.0,1.0,2019.0
a3126134xpvaibaexe8jwcgah0ijmio59owrx7rw,2.0,1.0,2019.0
7b04c5e3xpvaibaexe+em+qhkpgqwo/z8tihhufy,2.0,1.0,2019.0
751cc854xpvaibaexe/liv6qehs+zyjewbyy8ru+,2.0,1.0,2019.0
7f1cfa40xpvaibaexe9qltw0miqvite2pm8f59ik,2.0,1.0,2019.0
b5a93f62xpvaibaexe+sqsfsqovn9xhprfkkgmki,2.0,1.0,2019.0
35de6455xpvaibaexe8cnw5gpzv0guwzvjsjty4e,2.0,1.0,2019.0
b3595230xpvaibaexe8ammr3xq9fjx3ywfbte8jb,2.0,1.0,2019.0
56996328xpvaibaexe8fgyuwtfnknoqpmxwslkc/,2.0,1.0,2019.0
0a8c9a4bxpvaibaexe/9n4rxgupaypqdypd5t/pa,2.0,1.0,2019.0
96608ffbxpvaibaexe8fwwf7xhxrajy7v1nm8yg2,2.0,1.0,2019.0
4bfdfe83xpvaibaexe+98b3vqzgkwbqus1ztqmvj,2.0,1.0,2019.0
98cd88c1xpvaibaexe+98b3vqzgkwjl9cozfzjod,2.0,1.0,2019.0
8fba7352xpvaibaexe+a+6mrsshfh2znazayp3oa,2.0,1.0,2019.0
ff9f4b4bxpvaibaexe9hyalhcsdqbzink2e5ehqz,2.0,1.0,2019.0
36d640f7xpvaibaexe9mdsftgvhj/mdfl0p5ocbn,2.0,1.0,2019.0
d907516fxpvaibaexe+jf4o+sekcghj11j0czgjq,2.0,1.0,2019.0
124e9567xpvaibaexe9zgba8fckekhc5+knm2ulp,2.0,1.0,2019.0
d14bacdexpvaibaexe8csuzma4ok0s7kddgc18yo,2.0,1.0,2019.0
cbd27872xpvaibaexe8csuzma4ok0kkmv1g2nyav,2.0,1.0,2019.0
e86145baxpvaibaexe9wkeultvpydwsqdpqaoewh,2.0,1.0,2019.0
e64cbee4xpvaibaexe+pfrkeojyoywunpcdatpyn,2.0,1.0,2019.0
67c24b91xpvaibaexe/t9ok6w7d83yab0zt0cril,2.0,1.0,2019.0
4884eaaaxpvaibaexe8ak9bjf0pqfo82yj563snt,2.0,1.0,2019.0
e8bdcd70xpvaibaexe8zn2kkhdlfumrsso4onxfs,2.0,1.0,2019.0
b0bb8ecbxpvaibaexe+gapkxz3rh2cyfey445dgg,2.0,1.0,2019.0
0a45a87bxpvaibaexe8zbelfimmobd2l8cfv9vl9,2.0,1.0,2019.0
7715ed85xpvaibaexe9ajzoptpw4twj/hc0h/zbm,2.0,1.0,2019.0
42f11ba5xpvaibaexe9j81k8mh0oj8m4dsg4qddv,2.0,1.0,2019.0
60d7b6f9xpvaibaexe9qjdm9ne85ie1u8qnifiay,2.0,1.0,2019.0
bbe9ffd5xpvaibaexe+njimjch3vhpyek0norqpc,2.0,1.0,2019.0
311f4676xpvaibaexe/nexuu8f5ch0jfhfl4q27j,2.0,1.0,2019.0
5a8bd1d0xpvaibaexe/wiuwn3fbmgmqsu6paorkx,2.0,1.0,2019.0
ed06b377xpvaibaexe8/v1ek05z042zge47trfrh,2.0,1.0,2019.0
7a79d442xpvaibaexe9ivchpjy9disvyai9kin5j,2.0,1.0,2019.0
9e7720d0xpvaibaexe8nonh54mn6m/vxi2/pe5ko,2.0,1.0,2019.0
740a2c5axpvaibaexe9ndaclo3+svy/nisbfkxtq,2.0,1.0,2019.0
8ac4a8d9xpvaibaexe+8pty9ph9lfw3lejazpuwi,2.0,1.0,2019.0
b283d9d3xpvaibaexe+a+6mrsshfh4yvs3ioxjbv,2.0,1.0,2019.0
9d6d1b86xpvaibaexe/s4a8qpv8nb2l3j53opioj,2.0,1.0,2019.0
bb9275d9xpvaibaexe/evmuern6w1k2c261sqjjv,2.0,1.0,2019.0
8dd2e6eexpvaibaexe+72vl6t/d8ganddocq3/hg,2.0,1.0,2019.0
265d05f3xpvaibaexe8qgrlcblbl2m+opn9cljqo,2.0,1.0,2019.0
2472a653xpvaibaexe9exxmvkemojbd5wbw2yqnx,2.0,1.0,2019.0
92272147xpvaibaexe+9uxuadizyiegtd12yvczw,2.0,1.0,2019.0
3bd02554xpvaibaexe/3wut/psvvivixkx3lsku5,2.0,1.0,2019.0
d9e0287fxpvaibaexe9rxq3eqecngscjboexc7h1,2.0,1.0,2019.0
0f175ae8xpvaibaexe+9v37kcinsicx1yhix0ss7,2.0,1.0,2019.0
f9739e23xpvaibaexe8jwcgah0ijmh5kslbn8h2z,2.0,1.0,2019.0
fbeaa895xpvaibaexe+em+qhkpgqwaay8f3mvspw,2.0,1.0,2019.0
f7a782dexpvaibaexe/liv6qehs+zrrtlhxntez/,2.0,1.0,2019.0
6767e861xpvaibaexe87cfnqlcor2xagc719vacl,2.0,1.0,2019.0
a5bdd88cxpvaibaexe8ixn+mv9wqkkkowxncmmdn,2.0,1.0,2019.0
9cbfa49cxpvaibaexe9rbqr8nwnz2isfif4wbhed,2.0,1.0,2019.0
ab8f8b7expvaibaexe/fr4/q8qxxrqmhrjlo9ect,2.0,1.0,2019.0
814a1338xpvaibaexe8utlk0ua6niblpjs1dpks5,2.0,1.0,2019.0
e3effbd8xpvaibaexe8ebn4ywa8yu8j8dmlgxmim,2.0,1.0,2019.0
ddcf9febxpvaibaexe/qeoednkatr6le0iva8n3f,2.0,1.0,2019.0
6c2cb01dxpvaibaexe/thzsgycyugkcx4f+bd9as,2.0,1.0,2019.0
b1460568xpvaibaexe/asavnwdrs7f+ampj9kbjl,7.0,1.0,2019.0
97ce096expvaibaexe8ge2uhv4j4b99t3e9bmk5q,7.0,1.0,2019.0
fb623556xpvaibaexe8y+/3ur2pktnbh/fe4kqis,7.0,1.0,2019.0
6426d277xpvaibaexe+kwir/vxjl04gqln5sec66,7.0,1.0,2019.0
e2132617xpvaibaexe+suupvsau/o3rskmykrb0i,7.0,1.0,2019.0
46fe5b50xpvaibaexe8cym7b6gx+trrv2ndqd5t0,7.0,1.0,2019.0
5bfe5dd9xpvaibaexe+z7kfnhylttphgqo2rqyej,7.0,1.0,2019.0
85749327xpvaibaexe+y4ivhjp8sxkp1bwna7tq7,7.0,1.0,2019.0
b537a376xpvaibaexe/7sxkigc7f5/wijwcjrv6/,7.0,1.0,2019.0
bef82d76xpvaibaexe+sfu1lch9y35hnl8rbs6er,7.0,1.0,2019.0
2f29cc38xpvaibaexe+fmxcqgvribakqe1pu/1fv,7.0,1.0,2019.0
d367637expvaibaexe+6mn9fow2mqypk/ixwmawa,7.0,1.0,2019.0
055bc8b6xpvaibaexe8ooyk4mkugmetvnaf/k5xo,7.0,1.0,2019.0
2f247262xpvaibaexe8ooyk4mkugmhi9xjh/zg8m,7.0,1.0,2019.0
f194da26xpvaibaexe9z67almz7y5jarc2nxh/n/,7.0,1.0,2019.0
87e06d79xpvaibaexe9z67almz7y5qevdwbioh7o,7.0,1.0,2019.0
af853a54xpvaibaexe/hpk/kof6+1bfue6pi24gj,7.0,1.0,2019.0
7dd93e1expvaibaexe8jolcsaisstcvlawktlhx9,7.0,1.0,2019.0
97a2debcxpvaibaexe8jolcsaisstnixf9rwk50p,7.0,1.0,2019.0
f885079bxpvaibaexe/hrmbtv6rchoted20vch1b,7.0,1.0,2019.0
d4d00900xpvaibaexe/k6d36/fqceyagnlnf24ga,7.0,1.0,2019.0
246bfb8axpvaibaexe93peysajovk7f1tlf/mfro,7.0,1.0,2019.0
c1a9fd65xpvaibaexe8ge2uhv4j4bztlfcscqmww,7.0,1.0,2019.0
b35c4d81xpvaibaexe+4hxkfaqwuhmpsx+ypsjqx,7.0,1.0,2019.0
f8e79c58xpvaibaexe9p07hcrvmhcrobnyhyqd/n,7.0,1.0,2019.0
952c9bd7xpvaibaexe9hpqqhqoopyvkufzf5blys,7.0,1.0,2019.0
3509a991xpvaibaexe80ggmwunekt+evwuzt6lqj,7.0,1.0,2019.0
2049e34dxpvaibaexe83v/kfvw2bbsm6mmpn3kn9,7.0,1.0,2019.0
1d74c87fxpvaibaexe8y+/3ur2pktkefwioefkn0,7.0,1.0,2019.0
329b4dbfxpvaibaexe9jdlha4z2ghekrdkz3k2n4,7.0,1.0,2019.0
d42204faxpvaibaexe9jdlha4z2ghkwe3jwl7+ut,7.0,1.0,2019.0
39d76a4expvaibaexe8cym7b6gx+tt/q64zsox/+,7.0,1.0,2019.0
af12ad92xpvaibaexe/x/wixypgyaoocmigpndia,7.0,1.0,2019.0
a51f3de3xpvaibaexe/xn8kzjn44cqkin5uaq1yd,7.0,1.0,2019.0
586f0a4cxpvaibaexe+llvbxzunmjl51ntie4ve7,7.0,1.0,2019.0
7059f0a4xpvaibaexe+nmgqbvgcjj+pcmvub1n+7,7.0,1.0,2019.0
78f015a2xpvaibaexe9vickmsmm7n3vfkifwxlkp,7.0,1.0,2019.0
93aab5edxpvaibaexe9vickmsmm7n6vxqzd9ofc3,7.0,1.0,2019.0
cd320653xpvaibaexe//3t8+us0x0ohnyfmw6amh,7.0,1.0,2019.0
5b13e979xpvaibaexe9msdlndfbydm7zbp6bckmi,5.0,1.0,2019.0
a1cc32bdxpvaibaexe/nok7qdnjjrpfulmgprmx0,8.0,1.0,2019.0
f751be36xpvaibaexe/loccskaoio+4lauqrfapr,8.0,1.0,2019.0
242adb97xpvaibaexe9ystifngomwfpn00jzt4a2,8.0,1.0,2019.0
a352570axpvaibaexe/sxwnrab2vgcw4x5wedpre,8.0,1.0,2019.0
9c5aba2cxpvaibaexe/a3pm8ap2ng7hsjmhp/6bp,8.0,1.0,2019.0
b47bc5e8xpvaibaexe/h1vzjbzjawmy5agwfivk2,5.0,2.0,2019.0
c17b5a3bxpvaibaexe8cnw5gpzv0gc+igo1ab444,5.0,2.0,2019.0
3730785bxpvaibaexe/3z2k7mha0jvn2/c+yk51e,5.0,2.0,2019.0
aaf1dec2xpvaibaexe9veo8epkbtme5mpryppkbk,5.0,2.0,2019.0
dc7421e3xpvaibaexe99ynsueyx+srety2489slu,5.0,2.0,2019.0
a1c2794fxpvaibaexe/hqn1xesl1blvkoidigfdf,5.0,2.0,2019.0
5ed1a031xpvaibaexe+gnarchabwr8y3uffczkyp,5.0,2.0,2019.0
99d9e2cexpvaibaexe8vh+aqmuj+nhcvcn+mknd+,5.0,2.0,2019.0
786cbbc1xpvaibaexe8qgrlcblbl2u4+2kw/oa4i,5.0,2.0,2019.0
e6f22e54xpvaibaexe9etemevgjcuxofufrc2p3j,5.0,2.0,2019.0
1da07dd6xpvaibaexe9etemevgjcuartleuc3ggb,5.0,2.0,2019.0
63d68225xpvaibaexe/mcl0qpdhx02+w2h7ghd9r,5.0,2.0,2019.0
06f4b388xpvaibaexe8aeuw13ud6kn7pj7ewnxgt,5.0,2.0,2019.0
a5768c30xpvaibaexe+qnco6wu+o6ho16o6zzhxl,5.0,2.0,2019.0
fdc34a26xpvaibaexe+sgbkufuin7lb6/le67qhn,5.0,2.0,2019.0
04782f2fxpvaibaexe9pmc4shtguo6ck0hn7qeag,5.0,2.0,2019.0
3ec4c95dxpvaibaexe+xxbs4kvh/k298kmqsjxz6,5.0,2.0,2019.0
850d0b08xpvaibaexe8p0shbvugo+kumddafojva,5.0,2.0,2019.0
f0da4e5bxpvaibaexe88uewilvalgceo6q/ie/fa,5.0,2.0,2019.0
498ee480xpvaibaexe8trn3vui8mahhvw1rftshe,5.0,2.0,2019.0
d4a3767expvaibaexe+hel85qgo03ujmulywarhq,5.0,2.0,2019.0
f7aef87fxpvaibaexe9tsnflfdewaq2i5ivdc2ny,5.0,2.0,2019.0
93015ce1xpvaibaexe9estqu9oocinykkno5b0dl,5.0,2.0,2019.0
9b70107bxpvaibaexe9p78qxnh96y5ughxpar4kx,5.0,2.0,2019.0
3e7f9baexpvaibaexe/pqrwcrbkwoxm6nodezpnj,5.0,2.0,2019.0
7a728698xpvaibaexe/jrr+qhrxmmxytdwt5bewe,5.0,2.0,2019.0
c6b0d2b1xpvaibaexe+us3hccqf/s6qwc/gw/0sp,5.0,2.0,2019.0
de55229axpvaibaexe/z2d1qs9uwolgxbg6/wczt,5.0,2.0,2019.0
67a51dc3xpvaibaexe/7yvaxosmwotcfvkineq0e,5.0,2.0,2019.0
6b7ba980xpvaibaexe/4yh02bdnytluw+p9up/+k,5.0,2.0,2019.0
a35eedf1xpvaibaexe/z9l7tmg5texi+vwcz+apa,5.0,2.0,2019.0
329b4dbfxpvaibaexe9jdlha4z2ghekrdkz3k2n4,5.0,2.0,2019.0
62f3c56expvaibaexe/jkysbfnj8il4sue5mdkrl,5.0,2.0,2019.0
d80820a1xpvaibaexe/5sy0p9d9+ellbx9nl4u4e,5.0,2.0,2019.0
a02c92d9xpvaibaexe/9n4rxgupayasjiqcbplh1,5.0,2.0,2019.0
700d21e6xpvaibaexe8zlanlnvs12ycpqiqj+osj,5.0,2.0,2019.0
5b8e4ad4xpvaibaexe+pzu+khqbqyuxl8hfv89dk,5.0,2.0,2019.0
e00aa33axpvaibaexe8dbqman7rghkcteegzoxti,5.0,2.0,2019.0
38ff2e95xpvaibaexe8nrxrma741ryuxhwkla2pd,5.0,2.0,2019.0
5589f298xpvaibaexe/pnxuiwmjhjkzrdhnrxktn,5.0,2.0,2019.0
3cdc8985xpvaibaexe9pmc4shtguoxm26tiameen,5.0,2.0,2019.0
f11612b0xpvaibaexe+q0e3qgugbpa4wlgtwpbdq,5.0,2.0,2019.0
a748c662xpvaibaexe8zn2kkhdlfutrvtj+5qexp,5.0,2.0,2019.0
9236689dxpvaibaexe9ygnnr0jxphvxfvg9a0ynj,5.0,2.0,2019.0
05092c76xpvaibaexe//3t8+us0x0mvxybhkgeu4,5.0,2.0,2019.0
2c312957xpvaibaexe9ibrrljjo8db8uugbkonxn,5.0,2.0,2019.0
ba4389b9xpvaibaexe9g2n4phuxisp3mmheky7pw,5.0,2.0,2019.0
af9c2664xpvaibaexe+r7f7xcvfwzp6oibsblnep,5.0,2.0,2019.0
9fbbfedaxpvaibaexe9uaaz/yedhvdiavlasfm3n,5.0,2.0,2019.0
7f620e6axpvaibaexe+nnqrni1k9jgdo38ucjdck,5.0,2.0,2019.0
ed4944dbxpvaibaexe8cswcdak/puotzsbpturcq,5.0,2.0,2019.0
6c2cb01dxpvaibaexe/thzsgycyugkcx4f+bd9as,5.0,2.0,2019.0
41ebf544xpvaibaexe8/3inqysorb+za0ywmmptx,5.0,2.0,2019.0
50224f94xpvaibaexe+5f3nhbx2eh5ni5dxxafso,5.0,2.0,2019.0
5cbacbddxpvaibaexe/twrh8x8eyg4wxnkka4dp5,5.0,2.0,2019.0
d7df9f37xpvaibaexe9tdh69vvzt11dfss5c1fsb,5.0,2.0,2019.0
d706d8ecxpvaibaexe+pmhpn+9cwczgahzuyero1,5.0,2.0,2019.0
f5601abfxpvaibaexe9qjdm9ne85igedwen6vlqa,5.0,2.0,2019.0
aabd0d47xpvaibaexe86krjhgvaiwzzc3wvvud52,5.0,2.0,2019.0
81ee8ef2xpvaibaexe9o3csonuwuvfcxzxjkbmvz,5.0,2.0,2019.0
137fe0d5xpvaibaexe//euaw4j38k86ozexfjow+,5.0,2.0,2019.0
8c8e2aa7xpvaibaexe+cd2dfyrnot/d0yl78rqgh,5.0,2.0,2019.0
0c8b03caxpvaibaexe9rv3kg6cpldo68mqwkudgq,5.0,2.0,2019.0
46e196d2xpvaibaexe9ivchpjy9dizmq+wx6l11x,5.0,2.0,2019.0
cc8e6e1expvaibaexe9e+yojsz6hoekarpdzmgws,5.0,2.0,2019.0
00f2c35axpvaibaexe9p78qxnh96y4b0n45ltstr,5.0,2.0,2019.0
330a20c4xpvaibaexe+n4ol3iutqc+0pyxpf31kr,5.0,2.0,2019.0
492d6329xpvaibaexe9w7fv/x7qyqafcfhitupyx,5.0,2.0,2019.0
28142a5cxpvaibaexe+0dwp+qxloyvm0snhyvyqo,5.0,2.0,2019.0
24b82902xpvaibaexe9rbqr8nwnz2puefglqxjgc,5.0,2.0,2019.0
1ddfec8dxpvaibaexe9msdlndfbydrdaityufilg,5.0,2.0,2019.0
7b38becaxpvaibaexe+02rynj/uix6usxtvegsv8,5.0,2.0,2019.0
07cd6433xpvaibaexe+02rynj/uixwtqn+gwpm6m,5.0,2.0,2019.0
a184b613xpvaibaexe/fv9q7dzquwsmrqujobf38,5.0,2.0,2019.0
893a5314xpvaibaexe/yd5khqdzvkbpe+nw2oklv,5.0,2.0,2019.0
4ae72dd0xpvaibaexe+srle9jud3pmflatlv6pew,5.0,2.0,2019.0
2d7cece5xpvaibaexe+jf4o+sekcgcmqzap69uiq,5.0,2.0,2019.0
973154c3xpvaibaexe+y2dmraxe1iyt8oxnvsvdy,5.0,2.0,2019.0
0da45914xpvaibaexe9jj0deqozv6ayszxybjmsh,5.0,2.0,2019.0
c922e427xpvaibaexe8x/uxhabbog1vshovqrwyr,5.0,2.0,2019.0
